GEOID,car_access,transit_access,ratio
48491020325,487262,534,0.0010959196489773468
48453002411,756196,10904,0.014419542023496554
48209010600,5080,1718,0.33818897637795275
48209010701,8133,864,0.10623386204352638
48453001764,64874,1936,0.02984246385300737
48453001919,767154,12079,0.015745208915028796
48209010400,115238,10139,0.08798313056457072
48209010100,175159,8623,0.04922955714522234
48209010304,187965,3352,0.01783310722740936
48055960400,76380,695,0.009099240638910709
48055960200,83777,1599,0.019086384091098987
48453001858,622514,2236,0.00359188709008954
48453001862,727599,954,0.0013111617800464267
48209010806,186639,1949,0.010442619173913276
48453002317,666826,357,5.353720460809867e-4
48453002313,780244,2600,0.0033322909243775024
48453002312,775647,2207,0.002845366513375285
48453002413,748762,5438,0.0072626548890034484
48453002433,589146,2771,0.0047034181679923145
48491020505,738980,2369,0.0032057701155646973
48453002431,650211,11828,0.018191017992620857
48453001845,816348,2636,0.0032290150769034775
48453002210,247650,223,9.004643650312942e-4
48453002003,804915,5046,0.00626898492387395
48453002304,805947,3106,0.00385385143191798
48453001776,723528,1040,0.0014374011786689666
48453001741,425238,1092,0.0025679736994341992
48453001806,859539,6781,0.007889112652247308
48453001819,866145,6604,0.007624589416321747
48453002410,729728,3039,0.0041645654271180495
48491020301,187653,2360,0.012576404320740942
48491021402,496632,7439,0.014978897855957731
48453001722,867055,13788,0.01590210540277145
48453001740,734897,488,6.640386339854429e-4
48453001751,833423,9149,0.010977618808216237
48453002109,818836,1437,0.0017549301691669639
48491021403,444649,4461,0.010032632480900666
48491020320,686679,5413,0.007882868123242447
48491020411,691085,2636,0.00381429201907146
48491020604,49084,966,0.019680547632629778
48491020807,405149,269,6.63953261639545e-4
48491020312,412175,8856,0.02148601928792382
48453002407,569436,1089,0.0019124186036710007
48453001849,871015,34486,0.03959288875622119
48453001913,684159,981,0.0014338772127531758
48453002105,867762,6145,0.007081434771285214
48453001712,765506,2992,0.003908525863938362
48491020324,507936,1151,0.002266033516033516
48491020319,501326,398,7.938945915432273e-4
48453001908,606892,6343,0.010451612478002676
48453001761,677800,6714,0.009905576866332252
48453001783,630837,802,0.0012713268245204388
48491020410,792094,3079,0.003887164907195358
48491020703,793001,20492,0.02584107712348408
48491020707,686188,936,0.0013640576634974672
48453001755,786998,1500,0.0019059768893948904
48021950400,99409,6845,0.06885694454224467
48491020310,448285,799,0.001782348282900387
48453001781,765121,732,9.567114221149335e-4
48453001917,705339,6744,0.009561359856749734
48209010500,137582,9066,0.06589524792487389
48453001851,818045,7373,0.009012951610241491
48453001915,799109,10373,0.012980707262713848
48491020406,780202,4452,0.005706214544438492
48453001200,871791,56052,0.06429522672291868
48491021504,575086,4536,0.007887515954135555
48209010901,19514,1325,0.06789996925284411
48453002425,698434,372,5.326201187227426e-4
48491020108,382259,1184,0.0030973763861674936
48491020204,60884,856,0.01405952302739636
48453001728,701240,1594,0.002273116194170327
48021950801,27221,141,0.0051798244002791965
48491021602,126414,370,0.0029268910089072413
48491020809,172585,678,0.003928499000492511
48453001848,841233,4320,0.005135319227847695
48453001304,809722,9433,0.01164967729665243
48453001912,551682,8324,0.015088402376731523
48491020323,508669,895,0.0017594938948510721
48453001839,809549,7175,0.00886295949967204
48453001737,709352,2107,0.002970316570616563
48453001603,876101,7713,0.008803779472914653
48453001842,658221,5638,0.008565512191194143
48453002421,591826,3975,0.006716501133779185
48491020510,653464,1258,0.0019251251790458235
48453001780,29530,1004,0.03399932272265493
48453001100,854599,110377,0.12915648157790963
48453001305,822006,28323,0.03445595287625638
48453000304,870532,11725,0.013468775415493055
48453001756,816300,1293,0.0015839764792355752
48491020403,774350,2857,0.0036895460708981725
48491020315,652364,1163,0.0017827470553249414
48453002104,849773,4720,0.005554424534552169
48491020106,193813,658,0.0033950251015153784
48491021603,70336,1674,0.023800045495905368
48453001757,770816,690,8.951552640318831e-4
48453001835,793019,247,3.1146794717402737e-4
48453002402,772581,3765,0.0048732754235478225
48453000302,856534,21074,0.024603810239873725
48453002422,715654,2172,0.0030349861804726866
48453001716,718061,4192,0.005837944130094797
48453002403,779556,4326,0.005549312685682619
48453000307,867595,15872,0.018294250197384725
48453002112,821912,1534,0.0018663798557509805
48209010303,131056,3368,0.02569893785862532
48491020900,16587,587,0.035389160185687586
48453001786,798926,6031,0.0075488843772764935
48453000101,897680,9393,0.010463639604313341
