GEOID,car_access,transit_access,ratio
48021950200,314724,2849,0.00905237605012646
48453001766,0,0,NA
48209010803,5386,799,0.14834756776828814
48453001916,619478,2389,0.0038564727076667777
48453001911,848794,9090,0.010709312271293153
48453001840,743683,2944,0.003958675941227647
48491021401,424445,1209,0.0028484255910659804
48453001856,598278,3530,0.005900267099910075
48209010200,144821,9543,0.06589513951705898
48491021503,660655,3643,0.005514224519605543
48021950502,8406,854,0.10159409945277183
48453001765,239925,4626,0.019281025320412627
48453001785,711442,2070,0.0029095836343651345
48209010808,19528,2877,0.14732691519868907
48055960700,24282,1636,0.06737501029569229
48453002432,540927,1675,0.0030965361314927893
48491021000,119353,1058,0.008864460884937957
48209010906,229451,1031,0.004493334088759691
48453001742,253254,2719,0.010736256880444139
48453000102,865141,2362,0.0027301908012682327
48491020322,659450,1733,0.002627947532034271
48491020203,65454,133,0.0020319613774559234
48209010902,203304,7692,0.03783496635580215
48453001813,848270,6819,0.008038714088674596
48453001824,826370,858,0.001038275832859373
48453001719,814809,791,9.707796551093569e-4
48453002423,650510,682,0.0010484081720496226
48453001820,849307,7499,0.0088295516226759
48491020314,272952,698,0.002557226178961869
48491020503,637663,10670,0.0167329765095356
48453001729,700370,1236,0.0017647814726501707
48491021601,49010,1217,0.02483166700673332
48453002111,800979,3741,0.00467053443348702
48453002209,337453,3512,0.010407375249293976
48453002310,670268,1207,0.001800772228422064
48491021507,563365,6594,0.011704667489105642
48491020112,138046,2118,0.015342711849673297
48453001777,707720,1000,0.0014129881874187533
48491020316,639129,1405,0.002198304254696626
48453001707,843406,11775,0.013961247607913627
48453001771,243497,742,0.0030472654693897666
48491020110,62260,1487,0.02388371345968519
48453001847,813201,3045,0.0037444617013505884
48453000603,827483,21269,0.025703247075770742
48491020704,708095,3354,0.0047366525678051675
48209010302,141090,1377,0.009759727833297895
48491020506,614217,1114,0.0018136912524400984
48453000306,843155,5969,0.0070793626320190236
48453001910,820273,12711,0.015496060457920716
48453002430,656136,578,8.809149322701391e-4
48453002202,633483,984,0.0015533171371607446
48453000402,846467,24429,0.028859955556448155
48209010910,467688,3187,0.006814371974478713
48453001769,651572,1121,0.0017204545315022744
48453001826,796956,2269,0.0028470831513910427
48491021202,150946,601,0.003981556318153512
48491020115,271874,863,0.0031742645490190308
48453002207,580303,569,9.805222444136943e-4
48491020808,152375,1204,0.007901558654634946
48453001718,830140,5780,0.00696268099356735
48453001705,792891,2603,0.003282922873383605
48453001303,829412,14412,0.017376165283357368
48453001604,834584,1076,0.001289265070981471
48453000803,852784,26442,0.031006679299799247
48453001901,770968,4601,0.005967822270185014
48453001918,734922,7174,0.009761580140477493
48491020105,130738,524,0.004008016032064128
48453001784,278939,3472,0.012447165867806222
48453001606,847320,4163,0.00491313789359392
48491020509,505761,856,0.0016924990262198944
48453000902,805076,12330,0.01531532426752257
48491020311,711547,5035,0.007076131302640585
48453001733,355859,860,0.002416687508254674
48209010804,32113,1968,0.06128359231463893
48209010905,16106,1013,0.06289581522414008
48491020708,615050,1346,0.0021884399642305504
48491020317,607582,4797,0.007895230602618247
48453002424,650932,1002,0.001539331297278364
48453002428,517678,1833,0.003540811083337519
48491021505,581592,1411,0.0024260993961402496
48209010807,6735,1215,0.18040089086859687
48453001779,22102,620,0.02805176002171749
