"","fromId","toId","miles"
"133","48453001805","48453001503",2.68370884959052
"134","48453001805","48453001843",2.77505064187804
"135","48453001805","48453001818",1.28810568307505
"136","48453001805","48453001821",2.13130848670884
"137","48453001805","48453001812",2.99128835423217
"138","48453001805","48453001822",2.09899710440305
"139","48453001805","48453001845",3.09443622851604
"140","48453001805","48453001806",1.08056718903401
"141","48453001805","48453001819",1.08180993450731
"142","48453001805","48453001751",3.84567586712565
"143","48453001805","48453001849",3.44054084282998
"144","48453001805","48453002105",3.93204667751998
"145","48453001805","48453000304",4.11721575304162
"146","48453001805","48453002104",4.24708265500143
"147","48453001805","48453000101",4.48631115861161
"148","48453001805","48453001813",3.14538879292132
"149","48453001805","48453001824",3.40450122410429
"150","48453001805","48453001820",1.54783948699467
"151","48453001805","48453001707",3.08822250114954
"152","48453001805","48453001826",4.39496936632408
"153","48453001805","48453001718",4.4974958678713
"154","48453001501","48453000500",4.17686753576
"155","48453001501","48453001805",3.06461033715685
"156","48453001501","48453001501",0.119303565436763
"157","48453001501","48453000305",2.96270520834628
"158","48453001501","48453001817",2.12323064113239
"159","48453001501","48453000205",1.87095331005257
"160","48453001501","48453001804",2.80052692408068
"161","48453001501","48453001811",4.33966719276225
"162","48453001501","48453000204",3.12115525619198
"163","48453001501","48453001505",1.31233921980439
"164","48453001501","48453000203",2.76448730535499
"165","48453001501","48453001752",1.47700299501659
"166","48453001501","48453001504",1.47141064038674
"167","48453001501","48453001753",3.90097804068749
"168","48453001501","48453000206",1.70131855294717
"169","48453001501","48453001706",3.64186560950452
"170","48453001501","48453001503",2.55570606584066
"171","48453001501","48453001818",2.22637851541626
"172","48453001501","48453001821",4.15636223545056
"173","48453001501","48453001812",3.29700374066387
"174","48453001501","48453001822",4.47885468577181
"175","48453001501","48453001806",3.63068090024482
"176","48453001501","48453001819",3.60706873625213
"177","48453001501","48453001751",2.2419128338325
"178","48453001501","48453001849",4.08801123441908
"179","48453001501","48453002105",3.90781314079063
"180","48453001501","48453001603",4.24335441858153
"181","48453001501","48453000304",3.75371270210148
"182","48453001501","48453002104",4.22284911827209
"183","48453001501","48453000302",3.91340549542048
"184","48453001501","48453000101",2.42832465482745
"185","48453001501","48453000102",2.5762113661501
"186","48453001501","48453001813",4.54969117774989
"187","48453001501","48453001719",3.45110417935303
"188","48453001501","48453001820",3.19199174817006
"189","48453001501","48453001707",2.43453838219394
"190","48453001501","48453000603",4.25702461878783
"191","48453001501","48453001718",2.10521083176955
"192","48453001501","48453001705",3.11369878335218
"193","48453001501","48453001606",3.94012452309642
"194","48453000901","48453000500",2.7222339592628
"195","48453000901","48453002307",3.94074589583307
"196","48453000901","48453000901",0.105633365230467
"197","48453000901","48453000802",1.34154373842693
"198","48453000901","48453000305",4.39931897548063
"199","48453000901","48453001307",4.5012241042912
"200","48453000901","48453002316",2.83718791554302
"201","48453000901","48453000804",0.583468999714169
"202","48453000901","48453002110",3.73258602905539
"203","48453000901","48453000204",3.91216274994718
"204","48453000901","48453001401",2.71353474094971
"205","48453000901","48453000203",4.18867361775635
"206","48453000901","48453000401",1.89642959225521
"207","48453000901","48453000601",2.28478755266134
"208","48453000901","48453001403",2.34816757179962
"209","48453000901","48453000801",1.85355487342637
"210","48453000901","48453000604",2.55011371121081
"211","48453000901","48453002106",4.41174643021363
"212","48453000901","48453001000",1.16383113574509
"213","48453000901","48453001308",4.19799420880609
"214","48453000901","48453002315",3.03105620937776
"215","48453000901","48453002314",3.98797022381846
"216","48453000901","48453001602",4.60872158773162
"217","48453000901","48453002308",3.96497943256242
"218","48453000901","48453001402",2.33076913517343
"219","48453000901","48453002107",4.16319733555371
"220","48453000901","48453000700",1.68826972547752
"221","48453000901","48453001605",3.02173561832801
"222","48453000901","48453002313",4.1855667540731
"223","48453000901","48453002304",2.63399903065853
"224","48453000901","48453002109",2.7346614139958
"225","48453000901","48453002105",4.24211167310823
"226","48453000901","48453001200",2.49605428312227
"227","48453000901","48453001304",4.26137422794438
"228","48453000901","48453001603",3.77546074788423
"229","48453000901","48453001100",1.45898318565375
"230","48453000901","48453001305",2.86142145227236
"231","48453000901","48453000304",3.49025066176196
"232","48453000901","48453000302",3.10624231051238
"233","48453000901","48453000307",2.91175264394099
"234","48453000901","48453002111",2.81357575155033
"235","48453000901","48453000603",2.94717088993003
"236","48453000901","48453000306",3.31937315918327
"237","48453000901","48453000402",1.87840978289237
"238","48453000901","48453001303",3.17272919333391
"239","48453000901","48453000803",1.08305267998061
"240","48453000901","48453000902",0.9643704872805
"241","48453000802","48453000500",2.95524873550648
"242","48453000802","48453000901",1.34154373842693
"243","48453000802","48453000802",0.0807784557644749
"244","48453000802","48453000305",4.04700063380019
"245","48453000802","48453002316",3.60706873625213
"246","48453000802","48453000804",1.07683895261412
"247","48453000802","48453002110",2.65574707644127
"248","48453000802","48453000204",3.93266805025663
"249","48453000802","48453001401",3.90594902258069
"250","48453000802","48453002108",4.1905377359663
"251","48453000802","48453000203",4.08738986168243
"252","48453000802","48453000401",2.09029788608995
"253","48453000802","48453000601",2.78126436924454
"254","48453000802","48453001403",3.56792225384319
"255","48453000802","48453000801",0.956914014440702
"256","48453000802","48453000604",3.19820547553656
"257","48453000802","48453002106",3.34547081412256
"258","48453000802","48453001000",2.08905514061665
"259","48453000802","48453002208",4.22284911827209
"260","48453000802","48453002315",3.80155840282352
"261","48453000802","48453002314",4.15139125355736
"262","48453000802","48453001503",4.5037095952378
"263","48453000802","48453001402",3.55114518995365
"264","48453000802","48453002107",3.08138740104639
"265","48453000802","48453000700",2.49232604670238
"266","48453000802","48453001605",3.92024059552363
"267","48453000802","48453002313",4.39559073906073
"268","48453000802","48453002312",4.39994034821728
"269","48453000802","48453002304",2.80798339692048
"270","48453000802","48453002109",1.65347285222514
"271","48453000802","48453002105",3.62198168193172
"272","48453000802","48453001200",3.56792225384319
"273","48453000802","48453001603",4.33842444728895
"274","48453000802","48453001100",2.60293039382604
"275","48453000802","48453001305",4.0097182696012
"276","48453000802","48453000304",3.218710775846
"277","48453000802","48453002104",3.83821939428586
"278","48453000802","48453000302",2.98258913591907
"279","48453000802","48453000307",2.31337069854723
"280","48453000802","48453002112",4.24149030037158
"281","48453000802","48453002111",2.15367790522823
"282","48453000802","48453000603",3.32869375023301
"283","48453000802","48453000306",2.2530975430922
"284","48453000802","48453000402",1.22161880025352
"285","48453000802","48453001303",4.32102601066276
"286","48453000802","48453000803",1.16693799942834
"287","48453000802","48453000902",1.39995277567201
"288","48453002212","48453002212",1.62488970633924
"289","48453002212","48453002202",4.39621211179738
"290","48491020602","48491020602",0.32124970484795
"291","48491020602","48491020603",2.83594517006972
"292","48491020602","48491020701",2.93412206246039
"293","48491020602","48491020507",3.67107012812706
"294","48491020602","48491020605",4.5037095952378
"295","48491020602","48491021502",3.34049983222936
"296","48491020602","48491020505",2.46312152807983
"297","48491020602","48491021503",2.98631737233897
"298","48491020602","48491020503",4.17997439944325
"299","48491020602","48491020704",3.72264406526899
"300","48491020602","48491020506",2.55135645668411
"301","48491020602","48491021505",4.16133321734376
"302","48453000305","48453000500",1.84112741869338
"303","48453000305","48453001805",3.75246995662818
"304","48453000305","48453001501",2.96270520834628
"305","48453000305","48453000901",4.39869760274398
"306","48453000305","48453000802",4.04762200653684
"307","48453000305","48453000305",0.166527893422148
"308","48453000305","48453000205",1.22286154572682
"309","48453000305","48453001804",2.54762822026421
"310","48453000305","48453000804",3.99107708750171
"311","48453000305","48453001811",3.2274099941591
"312","48453000305","48453000204",1.74295052630271
"313","48453000305","48453001505",2.04680179452446
"314","48453000305","48453000203",1.09423738924031
"315","48453000305","48453000401",2.65264021275803
"316","48453000305","48453000601",2.75392396883194
"317","48453000305","48453000801",4.34215268370885
"318","48453000305","48453001752",4.1681683174469
"319","48453000305","48453000604",3.01490051822486
"320","48453000305","48453001504",2.85458635216921
"321","48453000305","48453002106",2.65015472181143
"322","48453000305","48453000206",1.66155069780158
"323","48453000305","48453002113",3.93515354120323
"324","48453000305","48453001503",1.55653870530777
"325","48453000305","48453002107",3.10002858314589
"326","48453000305","48453001818",4.04948612474679
"327","48453000305","48453000700",3.3771608236917
"328","48453000305","48453001812",2.62405706687213
"329","48453000305","48453001605",3.70586700137945
"330","48453000305","48453001806",3.525668907751
"331","48453000305","48453001819",4.3378030745523
"332","48453000305","48453002109",3.92024059552363
"333","48453000305","48453002105",1.7777473995551
"334","48453000305","48453001603",2.97326854486933
"335","48453000305","48453001100",4.26634520983757
"336","48453000305","48453000304",1.04949855220152
"337","48453000305","48453002104",2.27608833434824
"338","48453000305","48453000302",1.42107944871811
"339","48453000305","48453000307",2.10272534082295
"340","48453000305","48453002112",3.34298532317596
"341","48453000305","48453000101",2.32766227149018
"342","48453000305","48453000102",3.41320044241739
"343","48453000305","48453001813",3.91775510457703
"344","48453000305","48453000603",2.51283134701182
"345","48453000305","48453000306",2.43267426398399
"346","48453000305","48453000402",3.07579504641654
"347","48453000305","48453001718",4.08987535262903
"348","48453000305","48453001604",4.07061279779288
"349","48453000305","48453000803",3.49522164365516
"350","48453000305","48453001606",3.11245603787888
"351","48453001823","48453001805",2.30902108939068
"352","48453001823","48453001823",0.111847092596965
"353","48453001823","48453001817",3.89227882237439
"354","48453001823","48453001804",2.60230902108939
"355","48453001823","48453001811",4.17997439944325
"356","48453001823","48453001505",4.31978326518946
"357","48453001823","48453001504",3.66672051897051
"358","48453001823","48453001844",2.91299538941429
"359","48453001823","48453001832",2.01200492127207
"360","48453001823","48453001850",4.1731392993401
"361","48453001823","48453001833",2.21146556973666
"362","48453001823","48453001834",4.08490437073583
"363","48453001823","48453001503",3.90657039531734
"364","48453001823","48453001843",2.10769632271614
