from_id,percentile,cutoff,accessibility
48491020107,50,15,335
48491020605,50,15,204
48453001857,50,15,6205
48453001818,50,15,3584
48453001821,50,15,5685
48453000700,50,15,33624
48453001812,50,15,4732
48453001605,50,15,1470
48491021100,50,15,1093
48491020302,50,15,1751
48491021502,50,15,1309
48453001822,50,15,2030
48491020325,50,15,235
48453002411,50,15,10506
48209010600,50,15,1100
48209010701,50,15,756
48453001764,50,15,1936
48453001919,50,15,9089
48209010400,50,15,10140
48209010100,50,15,4483
48209010304,50,15,3351
48055960400,50,15,694
48055960200,50,15,1599
48453001858,50,15,2236
48453001862,50,15,827
48209010806,50,15,1949
48453002317,50,15,91
48453002313,50,15,1915
48453002312,50,15,2191
48453002413,50,15,607
48453002433,50,15,2771
48491020505,50,15,2234
48453002431,50,15,11829
48453001845,50,15,1219
48453002210,50,15,223
48453002003,50,15,2881
48453002304,50,15,1579
48453001776,50,15,566
48453001741,50,15,1092
48453001806,50,15,2092
48453001819,50,15,1286
48453002410,50,15,1110
48491020301,50,15,2360
48491021402,50,15,7439
48453001722,50,15,11293
48453001740,50,15,369
48453001751,50,15,2959
48453002109,50,15,684
48491021403,50,15,4460
48491020320,50,15,5410
48491020411,50,15,2633
48491020604,50,15,552
48491020807,50,15,269
48491020312,50,15,8848
48453002407,50,15,1089
48453001849,50,15,32913
48453001913,50,15,981
48453002105,50,15,2957
48453001712,50,15,2400
48491020324,50,15,991
48491020319,50,15,398
48453001908,50,15,6344
48453001761,50,15,6715
48453001783,50,15,802
48491020410,50,15,2399
48491020703,50,15,20485
48491020707,50,15,469
48453001755,50,15,1479
48021950400,50,15,6845
48491020310,50,15,797
48453001781,50,15,278
48453001917,50,15,6745
48209010500,50,15,9066
48453001851,50,15,7009
48453001915,50,15,9086
48491020406,50,15,3157
48453001200,50,15,30742
48491021504,50,15,4446
48209010901,50,15,621
48453002425,50,15,370
48491020108,50,15,1121
48491020204,50,15,856
48453001728,50,15,1255
48021950801,50,15,141
48491021602,50,15,370
48491020809,50,15,678
48453001848,50,15,2488
48453001304,50,15,2009
48453001912,50,15,8290
48491020323,50,15,465
48453001839,50,15,7171
48453001737,50,15,1963
48453001603,50,15,1562
48453001842,50,15,5639
48453002421,50,15,3962
48491020510,50,15,1154
48453001780,50,15,1004
48453001100,50,15,83448
48453001305,50,15,11924
48453000304,50,15,1939
48453001756,50,15,312
48491020403,50,15,2395
48491020315,50,15,1144
48453002104,50,15,767
48491020106,50,15,658
48491021603,50,15,1673
48453001757,50,15,690
48453001835,50,15,169
48453002402,50,15,2819
48453000302,50,15,3147
48453002422,50,15,1971
48453001716,50,15,4192
48453002403,50,15,3334
48453000307,50,15,1436
48453002112,50,15,654
48209010303,50,15,3364
48491020900,50,15,586
48453001786,50,15,5706
48453000101,50,15,4374
48453001861,50,15,157
48491020313,50,15,2508
48491020201,50,15,1141
48453001855,50,15,5224
48491020504,50,15,8271
48021950200,50,15,2849
48453001766,50,15,0
48209010803,50,15,799
48453001916,50,15,2389
48453001911,50,15,8885
48453001840,50,15,2567
48491021401,50,15,1209
48453001856,50,15,3524
48209010200,50,15,7741
48491021503,50,15,2931
48021950502,50,15,851
48453001765,50,15,4543
48453001785,50,15,1997
48209010808,50,15,2878
48055960700,50,15,1636
48453002432,50,15,1675
48491021000,50,15,1058
48209010906,50,15,1031
48453001742,50,15,2716
48453000102,50,15,1695
48491020322,50,15,1308
48491020203,50,15,133
48209010902,50,15,7692
48453001813,50,15,6576
48453001824,50,15,439
48453001719,50,15,717
48453002423,50,15,202
48453001820,50,15,3553
48491020314,50,15,698
48491020503,50,15,10630
48453001729,50,15,513
48491021601,50,15,1216
48453002111,50,15,3568
48453002209,50,15,3512
48453002310,50,15,1207
48491021507,50,15,6528
48491020112,50,15,2119
48453001777,50,15,458
48491020316,50,15,1330
48453001707,50,15,6888
48453001771,50,15,742
48491020110,50,15,1059
48453001847,50,15,1310
48453000603,50,15,5864
48491020704,50,15,905
48209010302,50,15,1377
48491020506,50,15,787
48453000306,50,15,4934
48453001910,50,15,11310
48453002430,50,15,55
48453002202,50,15,984
48453000402,50,15,7242
48209010910,50,15,3187
48453001769,50,15,1121
48453001826,50,15,1857
48491021202,50,15,478
48491020115,50,15,863
48453002207,50,15,569
48491020808,50,15,1194
48453001718,50,15,4317
48453001705,50,15,1980
48453001303,50,15,7268
48453001604,50,15,696
48453000803,50,15,4184
48453001901,50,15,2783
48453001918,50,15,7174
48491020105,50,15,524
48453001784,50,15,3471
48453001606,50,15,85
48491020509,50,15,856
48453000902,50,15,9234
48491020311,50,15,4540
48453001733,50,15,859
48209010804,50,15,1968
48209010905,50,15,695
48491020708,50,15,1305
48491020317,50,15,4771
48453002424,50,15,782
48453002428,50,15,1833
48491021505,50,15,1289
48209010807,50,15,1214
48453001779,50,15,620
