from_id,percentile,cutoff,accessibility
48453002412,50,30,23920
48055960500,50,30,1143
48453000500,50,30,191223
48453002307,50,30,103658
48453001805,50,30,74043
48453001501,50,30,103014
48453000901,50,30,209614
48453000802,50,30,141574
48453002212,50,30,988
48491020602,50,30,5729
48453000305,50,30,115923
48453001823,50,30,71847
48491020327,50,30,6650
48453001817,50,30,83582
48453002005,50,30,87170
48453001745,50,30,56771
48453001863,50,30,15777
48453001307,50,30,95955
48453002500,50,30,62327
48453002316,50,30,152215
48021950600,50,30,441
48209010908,50,30,1662
48453000205,50,30,139826
48453001804,50,30,104766
48453000804,50,30,197218
48453001754,50,30,84222
48453001782,50,30,7013
48453001714,50,30,5089
48055960102,50,30,389
48021950100,50,30,716
48453002110,50,30,22659
48453001811,50,30,29542
48491020113,50,30,4474
48453000204,50,30,197247
48453001401,50,30,191102
48491020806,50,30,2301
48453002002,50,30,62308
48453002108,50,30,9471
48453001505,50,30,126071
48453001713,50,30,17044
48491020508,50,30,12156
48491020409,50,30,9243
48453980000,50,30,2569
48491020706,50,30,2688
48055960600,50,30,368
48021950300,50,30,3679
48453001846,50,30,11904
48491020111,50,30,4392
48453002409,50,30,29486
48453000203,50,30,168282
48453000401,50,30,161638
48453002419,50,30,21752
48453000601,50,30,209446
48453002004,50,30,45209
48491020321,50,30,9138
48453001403,50,30,178713
48453000801,50,30,65247
48453001752,50,30,57336
48491020404,50,30,15770
48453002429,50,30,1266
48453000604,50,30,220995
48453001504,50,30,108940
48453002201,50,30,4892
48209010805,50,30,1301
48453001844,50,30,64462
48453002427,50,30,8826
48209010909,50,30,1080
48453001829,50,30,46798
48453001853,50,30,18530
48453002318,50,30,25577
48491021203,50,30,2122
48453002434,50,30,424
48453001753,50,30,51534
48453001746,50,30,10884
48453001832,50,30,19269
48453002106,50,30,50284
48453002319,50,30,2788
48453001749,50,30,23603
48491021300,50,30,301
48491021201,50,30,1682
48453001850,50,30,51458
48453001854,50,30,463
48453001859,50,30,158
48209010809,50,30,2309
48453001750,50,30,26628
48491021506,50,30,1224
48453001778,50,30,3553
48055960101,50,30,351
48453001000,50,30,199740
48453001833,50,30,34481
48453002208,50,30,6349
48453000206,50,30,122963
48021950501,50,30,534
48491020318,50,30,14712
48453001834,50,30,15817
48453001768,50,30,3762
48491020603,50,30,1914
48491020804,50,30,1661
48453001841,50,30,9137
48453002435,50,30,1200
48453002113,50,30,16354
48453001774,50,30,8456
48453001308,50,30,90962
48453001772,50,30,2325
48491020328,50,30,3872
48491020109,50,30,1240
48491020202,50,30,1211
48491020326,50,30,4531
48453001775,50,30,2041
48453001828,50,30,44333
48453002315,50,30,140214
48491021508,50,30,3617
