from_id,percentile,cutoff,accessibility
48453002412,50,30,24179
48055960500,50,30,1143
48453000500,50,30,236852
48453002307,50,30,122314
48453001805,50,30,74051
48453001501,50,30,104341
48453000901,50,30,217638
48453000802,50,30,161431
48453002212,50,30,988
48491020602,50,30,5729
48453000305,50,30,124196
48453001823,50,30,71878
48491020327,50,30,6650
48453001817,50,30,83590
48453002005,50,30,93605
48453001745,50,30,56771
48453001863,50,30,15777
48453001307,50,30,107220
48453002500,50,30,62327
48453002316,50,30,171599
48021950600,50,30,441
48209010908,50,30,1662
48453000205,50,30,151147
48453001804,50,30,106327
48453000804,50,30,209257
48453001754,50,30,84222
48453001782,50,30,7013
48453001714,50,30,5089
48055960102,50,30,389
48021950100,50,30,716
48453002110,50,30,30934
48453001811,50,30,29542
48491020113,50,30,4474
48453000204,50,30,229087
48453001401,50,30,209275
48491020806,50,30,2301
48453002002,50,30,63690
48453002108,50,30,9663
48453001505,50,30,131020
48453001713,50,30,17044
48491020508,50,30,12156
48491020409,50,30,9243
48453980000,50,30,2569
48491020706,50,30,2688
48055960600,50,30,368
48021950300,50,30,3679
48453001846,50,30,11904
48491020111,50,30,4392
48453002409,50,30,29585
48453000203,50,30,197870
48453000401,50,30,195762
48453002419,50,30,21924
48453000601,50,30,254028
48453002004,50,30,46606
48491020321,50,30,9138
48453001403,50,30,195654
48453000801,50,30,83111
48453001752,50,30,57348
48491020404,50,30,15770
48453002429,50,30,1266
48453000604,50,30,261798
48453001504,50,30,110138
48453002201,50,30,4892
48209010805,50,30,1301
48453001844,50,30,64462
48453002427,50,30,8826
48209010909,50,30,1080
48453001829,50,30,46798
48453001853,50,30,18530
48453002318,50,30,29122
48491021203,50,30,2122
48453002434,50,30,424
48453001753,50,30,51534
48453001746,50,30,10884
48453001832,50,30,19269
48453002106,50,30,52715
48453002319,50,30,2788
48453001749,50,30,23603
48491021300,50,30,301
48491021201,50,30,1682
48453001850,50,30,51458
48453001854,50,30,463
48453001859,50,30,158
48209010809,50,30,2309
48453001750,50,30,26628
48491021506,50,30,1224
48453001778,50,30,3553
48055960101,50,30,351
48453001000,50,30,209644
48453001833,50,30,34481
48453002208,50,30,6349
48453000206,50,30,133583
48021950501,50,30,534
48491020318,50,30,14712
48453001834,50,30,15817
48453001768,50,30,3762
48491020603,50,30,1914
48491020804,50,30,1661
48453001841,50,30,9137
48453002435,50,30,1200
48453002113,50,30,16523
48453001774,50,30,8456
48453001308,50,30,108855
48453001772,50,30,2325
48491020328,50,30,3872
48491020109,50,30,1240
48491020202,50,30,1211
48491020326,50,30,4531
48453001775,50,30,2041
48453001828,50,30,44333
48453002315,50,30,160164
48491021508,50,30,3617
48453001760,50,30,6223
48453001706,50,30,59229
48453001864,50,30,8514
48453002314,50,30,15405
48491020114,50,30,8938
48491020408,50,30,24206
48209010702,50,30,379
48453001602,50,30,161130
48453002211,50,30,618
48453002436,50,30,1086
48021950700,50,30,1287
48453002426,50,30,431
48491020701,50,30,11134
48491020405,50,30,20289
48453001738,50,30,18607
48209010907,50,30,393
48021950802,50,30,338
48453001503,50,30,125369
48491020803,50,30,886
48453002308,50,30,87223
48453001843,50,30,67312
48453001860,50,30,9524
48453001747,50,30,11136
48453001402,50,30,191935
48491020805,50,30,1683
48453001773,50,30,4536
48453001914,50,30,21273
48491020507,50,30,10651
48453001748,50,30,9361
48055960300,50,30,2128
48453001770,50,30,5663
48453002107,50,30,24073
48491020107,50,30,342
48491020605,50,30,1711
48453001857,50,30,18390
48453001818,50,30,85472
48453001821,50,30,61830
48453000700,50,30,259200
48453001812,50,30,71713
48453001605,50,30,207364
48491021100,50,30,1890
48491020302,50,30,1907
48491021502,50,30,10814
48453001822,50,30,72893
48491020325,50,30,4111
48453002411,50,30,40714
48209010600,50,30,1718
48209010701,50,30,895
48453001764,50,30,1936
48453001919,50,30,43773
48209010400,50,30,10154
48209010100,50,30,10214
48209010304,50,30,3381
48055960400,50,30,719
48055960200,50,30,1601
48453001858,50,30,5098
48453001862,50,30,12479
48209010806,50,30,1949
48453002317,50,30,27004
48453002313,50,30,65321
48453002312,50,30,21292
