from_id,percentile,cutoff,accessibility
48453002412,50,30,735175
48055960500,50,30,39966
48453000500,50,30,844598
48453002307,50,30,794887
48453001805,50,30,854036
48453001501,50,30,845868
48453000901,50,30,841477
48453000802,50,30,809458
48453002212,50,30,706426
48491020602,50,30,696091
48453000305,50,30,831044
48453001823,50,30,864108
48491020327,50,30,662201
48453001817,50,30,857262
48453002005,50,30,791470
48453001745,50,30,819629
48453001863,50,30,826234
48453001307,50,30,738077
48453002500,50,30,832109
48453002316,50,30,823476
48021950600,50,30,6529
48209010908,50,30,382962
48453000205,50,30,860340
48453001804,50,30,886070
48453000804,50,30,803510
48453001754,50,30,845012
48453001782,50,30,727838
48453001714,50,30,297558
48055960102,50,30,10687
48021950100,50,30,127084
48453002110,50,30,753103
48453001811,50,30,856098
48491020113,50,30,445249
48453000204,50,30,871035
48453001401,50,30,814722
48491020806,50,30,428784
48453002002,50,30,789369
48453002108,50,30,746185
48453001505,50,30,854876
48453001713,50,30,722645
48491020508,50,30,704655
48491020409,50,30,696064
48453980000,50,30,554116
48491020706,50,30,551636
48055960600,50,30,2263
48021950300,50,30,52780
48453001846,50,30,740909
48491020111,50,30,346214
48453002409,50,30,716707
48453000203,50,30,879746
48453000401,50,30,861887
48453002419,50,30,659302
48453000601,50,30,817852
48453002004,50,30,782493
48491020321,50,30,532071
48453001403,50,30,835576
48453000801,50,30,811788
48453001752,50,30,864708
48491020404,50,30,759972
48453002429,50,30,687986
48453000604,50,30,864873
48453001504,50,30,841544
48453002201,50,30,785269
48209010805,50,30,155237
48453001844,50,30,801806
48453002427,50,30,733487
48209010909,50,30,235480
48453001829,50,30,814819
48453001853,50,30,787052
48453002318,50,30,660865
48491021203,50,30,65818
48453002434,50,30,402036
48453001753,50,30,886857
48453001746,50,30,645841
48453001832,50,30,831930
48453002106,50,30,804704
48453002319,50,30,717638
48453001749,50,30,756862
48491021300,50,30,21270
48491021201,50,30,186660
48453001850,50,30,847242
48453001854,50,30,168475
48453001859,50,30,355979
