from_id,percentile,cutoff,accessibility
48453002412,50,30,739316
48055960500,50,30,40987
48453000500,50,30,846289
48453002307,50,30,797313
48453001805,50,30,858588
48453001501,50,30,851429
48453000901,50,30,844438
48453000802,50,30,812636
48453002212,50,30,720999
48491020602,50,30,713288
48453000305,50,30,833481
48453001823,50,30,867714
48491020327,50,30,681477
48453001817,50,30,863538
48453002005,50,30,795282
48453001745,50,30,829228
48453001863,50,30,834562
48453001307,50,30,741955
48453002500,50,30,840649
48453002316,50,30,825101
48021950600,50,30,6703
48209010908,50,30,403461
48453000205,50,30,863087
48453001804,50,30,888893
48453000804,50,30,808069
48453001754,50,30,852887
48453001782,50,30,744243
48453001714,50,30,307685
48055960102,50,30,11146
48021950100,50,30,135846
48453002110,50,30,760982
48453001811,50,30,859398
48491020113,50,30,461628
48453000204,50,30,873766
48453001401,50,30,816135
48491020806,50,30,443585
48453002002,50,30,793006
48453002108,50,30,753754
48453001505,50,30,857935
48453001713,50,30,729615
48491020508,50,30,723452
48491020409,50,30,715613
48453980000,50,30,571913
48491020706,50,30,569405
48055960600,50,30,2263
48021950300,50,30,58113
48453001846,50,30,756800
48491020111,50,30,358464
48453002409,50,30,722229
48453000203,50,30,881523
48453000401,50,30,863662
48453002419,50,30,665933
48453000601,50,30,820269
48453002004,50,30,786506
48491020321,50,30,550112
48453001403,50,30,837007
48453000801,50,30,814519
48453001752,50,30,869218
48491020404,50,30,776071
48453002429,50,30,693516
48453000604,50,30,866641
48453001504,50,30,846228
48453002201,50,30,792474
48209010805,50,30,171697
48453001844,50,30,811412
48453002427,50,30,737652
48209010909,50,30,253754
48453001829,50,30,828012
48453001853,50,30,798642
48453002318,50,30,667290
48491021203,50,30,66667
48453002434,50,30,422376
48453001753,50,30,892713
48453001746,50,30,658849
48453001832,50,30,837694
48453002106,50,30,808946
48453002319,50,30,726571
48453001749,50,30,763276
48491021300,50,30,21386
48491021201,50,30,190616
48453001850,50,30,855120
48453001854,50,30,180847
48453001859,50,30,367162
48209010809,50,30,81973
48453001750,50,30,4596
48491021506,50,30,447006
48453001778,50,30,335862
48055960101,50,30,210556
48453001000,50,30,838666
48453001833,50,30,831534
48453002208,50,30,800564
48453000206,50,30,839280
48021950501,50,30,34527
48491020318,50,30,711765
48453001834,50,30,766022
48453001768,50,30,133863
48491020603,50,30,494255
48491020804,50,30,404783
48453001841,50,30,702028
48453002435,50,30,428032
48453002113,50,30,810253
48453001774,50,30,556494
48453001308,50,30,807971
48453001772,50,30,455088
48491020328,50,30,589426
48491020109,50,30,134441
48491020202,50,30,28060
48491020326,50,30,640056
48453001775,50,30,599372
48453001828,50,30,795356
48453002315,50,30,822549
48491021508,50,30,407943
48453001760,50,30,528374
48453001706,50,30,869996
48453001864,50,30,792257
48453002314,50,30,744515
48491020114,50,30,409795
48491020408,50,30,777910
48209010702,50,30,15488
48453001602,50,30,841886
48453002211,50,30,730279
48453002436,50,30,411085
48021950700,50,30,14763
48453002426,50,30,551764
48491020701,50,30,769950
48491020405,50,30,820313
48453001738,50,30,759956
48209010907,50,30,75864
48021950802,50,30,19008
48453001503,50,30,876531
48491020803,50,30,360342
48453002308,50,30,771379
48453001843,50,30,849425
48453001860,50,30,743823
48453001747,50,30,644966
48453001402,50,30,837000
48491020805,50,30,285816
48453001773,50,30,332515
48453001914,50,30,668316
48491020507,50,30,699574
48453001748,50,30,642642
48055960300,50,30,84896
48453001770,50,30,652494
48453002107,50,30,803477
48491020107,50,30,223104
48491020605,50,30,431411
48453001857,50,30,775857
48453001818,50,30,863002
48453001821,50,30,842560
48453000700,50,30,867570
48453001812,50,30,884220
48453001605,50,30,885169
48491021100,50,30,242506
48491020302,50,30,495175
48491021502,50,30,653588
48453001822,50,30,822224
48491020325,50,30,487262
48453002411,50,30,756196
48209010600,50,30,5080
48209010701,50,30,8133
48453001764,50,30,64874
48453001919,50,30,767154
48209010400,50,30,115238
48209010100,50,30,175159
48209010304,50,30,187965
48055960400,50,30,76380
48055960200,50,30,83777
48453001858,50,30,622514
48453001862,50,30,727599
48209010806,50,30,186639
48453002317,50,30,666826
48453002313,50,30,780244
48453002312,50,30,775647
48453002413,50,30,748762
48453002433,50,30,589146
48491020505,50,30,738980
48453002431,50,30,650211
48453001845,50,30,816348
48453002210,50,30,247650
48453002003,50,30,804915
48453002304,50,30,805947
48453001776,50,30,723528
48453001741,50,30,425238
48453001806,50,30,859539
48453001819,50,30,866145
48453002410,50,30,729728
48491020301,50,30,187653
48491021402,50,30,496632
48453001722,50,30,867055
48453001740,50,30,734897
48453001751,50,30,833423
48453002109,50,30,818836
48491021403,50,30,444649
48491020320,50,30,686679
48491020411,50,30,691085
48491020604,50,30,49084
48491020807,50,30,405149
48491020312,50,30,412175
48453002407,50,30,569436
48453001849,50,30,871015
48453001913,50,30,684159
48453002105,50,30,867762
48453001712,50,30,765506
48491020324,50,30,507936
48491020319,50,30,501326
48453001908,50,30,606892
48453001761,50,30,677800
48453001783,50,30,630837
48491020410,50,30,792094
48491020703,50,30,793001
48491020707,50,30,686188
48453001755,50,30,786998
48021950400,50,30,99409
48491020310,50,30,448285
48453001781,50,30,765121
48453001917,50,30,705339
48209010500,50,30,137582
48453001851,50,30,818045
48453001915,50,30,799109
48491020406,50,30,780202
48453001200,50,30,871791
48491021504,50,30,575086
48209010901,50,30,19514
48453002425,50,30,698434
48491020108,50,30,382259
48491020204,50,30,60884
48453001728,50,30,701240
48021950801,50,30,27221
48491021602,50,30,126414
48491020809,50,30,172585
48453001848,50,30,841233
48453001304,50,30,809722
48453001912,50,30,551682
48491020323,50,30,508669
48453001839,50,30,809549
48453001737,50,30,709352
48453001603,50,30,876101
48453001842,50,30,658221
48453002421,50,30,591826
48491020510,50,30,653464
48453001780,50,30,29530
48453001100,50,30,854599
48453001305,50,30,822006
48453000304,50,30,870532
48453001756,50,30,816300
48491020403,50,30,774350
48491020315,50,30,652364
48453002104,50,30,849773
48491020106,50,30,193813
48491021603,50,30,70336
48453001757,50,30,770816
48453001835,50,30,793019
48453002402,50,30,772581
48453000302,50,30,856534
48453002422,50,30,715654
48453001716,50,30,718061
48453002403,50,30,779556
48453000307,50,30,867595
48453002112,50,30,821912
48209010303,50,30,131056
48491020900,50,30,16587
48453001786,50,30,798926
48453000101,50,30,897680
48453001861,50,30,731291
48491020313,50,30,673717
48491020201,50,30,8861
48453001855,50,30,673602
48491020504,50,30,838324
48021950200,50,30,334810
48453001766,50,30,0
48209010803,50,30,5386
48453001916,50,30,636935
48453001911,50,30,851662
48453001840,50,30,757293
48491021401,50,30,440190
48453001856,50,30,617397
48209010200,50,30,157649
48491021503,50,30,679012
48021950502,50,30,8599
48453001765,50,30,250143
48453001785,50,30,730997
48209010808,50,30,20900
48055960700,50,30,24882
48453002432,50,30,557689
48491021000,50,30,121335
48209010906,50,30,249295
48453001742,50,30,264793
48453000102,50,30,868974
48491020322,50,30,678699
48491020203,50,30,66258
48209010902,50,30,222917
48453001813,50,30,853103
48453001824,50,30,832585
48453001719,50,30,822069
48453002423,50,30,657740
48453001820,50,30,854738
48491020314,50,30,280683
48491020503,50,30,662075
48453001729,50,30,709536
48491021601,50,30,49713
48453002111,50,30,804600
48453002209,50,30,358560
48453002310,50,30,680136
48491021507,50,30,582940
48491020112,50,30,140415
48453001777,50,30,716569
48491020316,50,30,658534
48453001707,50,30,850059
48453001771,50,30,261554
48491020110,50,30,63252
48453001847,50,30,823955
48453000603,50,30,830587
48491020704,50,30,724418
48209010302,50,30,153536
48491020506,50,30,633119
48453000306,50,30,845543
48453001910,50,30,824456
48453002430,50,30,662916
48453002202,50,30,649130
48453000402,50,30,849077
48209010910,50,30,485655
48453001769,50,30,664165
48453001826,50,30,806026
48491021202,50,30,153778
48491020115,50,30,280411
48453002207,50,30,600228
48491020808,50,30,155305
48453001718,50,30,836978
48453001705,50,30,802308
48453001303,50,30,830769
48453001604,50,30,837656
48453000803,50,30,854983
48453001901,50,30,774832
48453001918,50,30,745886
48491020105,50,30,133565
48453001784,50,30,301710
48453001606,50,30,850580
48491020509,50,30,522010
48453000902,50,30,808550
48491020311,50,30,729733
48453001733,50,30,381107
48209010804,50,30,33429
48209010905,50,30,17023
48491020708,50,30,633994
48491020317,50,30,626757
48453002424,50,30,658272
48453002428,50,30,532239
48491021505,50,30,600530
48209010807,50,30,7100
48453001779,50,30,22368
